Postal_code,max_temp,min_temp,exposure
V2G4V2,11.21232877,-1.203945205,0
V2G3T1,11.21268493,-1.203808219,0
V2G4K9,11.21279452,-1.203890411,0
V2G3P8,11.2150137,-1.204630137,0
V2G4K2,11.21605479,-1.204739726,0
V0T1P0,11.21652055,4.845287671,0
V0K2Z0,11.21780822,-1.737287671,0
V0E1C0,11.2180274,0.058739726,0
V2J1G4,11.21821918,-0.799616438,0
V2J6N8,11.21917808,-0.79890411,0
V2J6G1,11.21920548,-0.747150685,0
V2J6P3,11.22619178,-0.795534247,0
V1P1H7,11.2269863,0.903287671,0
V1A2V2,11.22753425,0.168931507,0
V1A2W4,11.22772603,0.167945205,0
V1A2W6,11.22794521,0.167589041,0
V1A2V1,11.22805479,0.168657534,0
V1A2L9,11.22805479,0.169150685,0
V1A2W5,11.22832877,0.167643836,0
V1A2M1,11.22846575,0.169041096,0
V1A2M2,11.22873973,0.165369863,0
V2G4W5,11.22887671,-1.239972603,0
V1A2H4,11.22945205,0.171671233,0
V1A3C8,11.23016438,0.170931507,0
V1A2J3,11.23016438,0.172821918,0
V1A2J2,11.23024658,0.17230137,0
V1A1Y5,11.23041096,0.171561644,0
V1A1Y6,11.23052055,0.172136986,0
V1A2J4,11.23076712,0.174328767,0
V1A2L4,11.23082192,0.163890411,0
V1A2G8,11.23084932,0.173013699,0
V1A2G7,11.230904110000001,0.173369863,0
V1A3B8,11.2309863,0.163863014,0
V1A2L5,11.23120548,0.163123288,0
V1A1Y7,11.23120548,0.173369863,0
V2J6Y8,11.23134247,-0.743068493,0
V1A1Y8,11.23139726,0.173260274,0
V1A2Y5,11.23153425,0.175506849,0
V1A2Y6,11.23153425,0.175506849,0
V1A2Y9,11.23153425,0.175506849,0
V1A3B9,11.23153425,0.175506849,0
V1A3E1,11.23153425,0.175506849,0
V1A1Z2,11.23153425,0.175534247,0
V1A1Z1,11.23161644,0.175178082,0
V1A1Z4,11.231780820000001,0.176438356,0
V1A1Y9,11.23183562,0.174054795,0
V1A2E8,11.23189041,0.174356164,0
V1A2K8,11.2319726,0.172438356,0
V1A2G9,11.232,0.171260274,0
V1A2E7,11.232,0.17369863,0
V1A2K9,11.23210959,0.172630137,0
V2J6H8,11.23213699,-0.792,0
V1A3A1,11.23213699,0.177205479,0
V1A2C4,11.23221918,0.175232877,0
V1A2Z9,11.23224658,0.175479452,0
V1A2B3,11.23230137,0.176739726,0
V1A2H1,11.23243836,0.170520548,0
V1A2G1,11.23257534,0.17290411,0
V1A2K1,11.23260274,0.173972603,0
V1A2E9,11.23263014,0.173205479,0
V1A2K2,11.232657529999999,0.176356164,0
V1A2L2,11.23287671,0.170219178,0
V1A2C6,11.23290411,0.17493150700000001,0
V1A2L1,11.23293151,0.172520548,0
V1A2C5,11.23306849,0.174246575,0
V2J7A9,11.23315068,-0.773780822,0
V1A2K7,11.23328767,0.173561644,0
V1A2E1,11.23331507,0.173150685,0
V1A2H2,11.23350685,0.171369863,0
V1A2H3,11.23367123,0.171013699,0
V2J6H9,11.23687671,-0.789232877,0
V1A1N8,11.23830137,0.185671233,0
V1A1N9,11.23843836,0.186082192,0
V1A1N7,11.2389863,0.183452055,0
V1A1N6,11.2390137,0.183808219,0
V1A1N4,11.2390137,0.186164384,0
V1A1N5,11.23909589,0.186054795,0
V1A1R3,11.23953425,0.18769863,0
V1A1N2,11.23956164,0.183589041,0
V1A1M8,11.23956164,0.185863014,0
V1A1R4,11.23961644,0.188,0
V1A1M9,11.23964384,0.185945205,0
V1A1N1,11.23975342,0.183780822,0
V1A1N3,11.23980822,0.182328767,0
V1A0A1,11.24010959,0.181260274,0
V1A1M5,11.24010959,0.183780822,0
V1A1R5,11.24010959,0.187808219,0
V1A1R6,11.24024658,0.187479452,0
V1A1M4,11.24032877,0.183780822,0
V1A1M3,11.24032877,0.185260274,0
V1A1M2,11.24054795,0.18539726,0
V1A1L9,11.24065753,0.189506849,0
V1A1M1,11.24068493,0.18939726,0
V2G5A9,11.24071233,-1.144054795,0
V1A1R8,11.24071233,0.187150685,0
V1A1R7,11.24087671,0.187643836,0
V1A1L2,11.2409863,0.191616438,0
V1A1L5,11.2410411,0.185369863,0
V1A1L7,11.24106849,0.183616438,0
V1A1L1,11.24120548,0.191534247,0
V1A1L6,11.24128767,0.183671233,0
V1A1L4,11.24131507,0.18890411,0
V1A1L3,11.24134247,0.188767123,0
V1A3E6,11.24139726,0.179232877,0
V1A1K5,11.24156164,0.191726027,0
V2G5J2,11.24161644,-1.348712329,0
V1A1R9,11.24161644,0.187424658,0
V1A1S1,11.24164384,0.186958904,0
V1A3E5,11.24172603,0.183726027,0
V1A1K6,11.24175342,0.191205479,0
V1A1K7,11.24183562,0.188465753,0
V1A1K9,11.2420274,0.185534247,0
V1A1S3,11.24205479,0.186931507,0
V1A1K8,11.24205479,0.188054795,0
V1A1S2,11.24243836,0.186794521,0
V1A1K4,11.24254795,0.186027397,0
V1A1J8,11.24254795,0.190876712,0
V1A1K2,11.24260274,0.187917808,0
V1A1K3,11.24265753,0.185534247,0
V1A1J9,11.24265753,0.190958904,0
V1A1K1,11.24273973,0.188246575,0
V1A1S5,11.2430411,0.18690411,0
V1A1E7,11.24317808,0.183178082,0
V1A1J7,11.24323288,0.185506849,0
V1A1S4,11.24323288,0.18665753400000001,0
V1A1J6,11.24326027,0.185561644,0
V1A1J4,11.24328767,0.188136986,0
V1A1J5,11.24339726,0.188219178,0
V2G5A8,11.24353425,-1.144684932,0
V1A1E6,11.24353425,0.183041096,0
V1A1S7,11.24358904,0.186520548,0
V1A1S6,11.24369863,0.18690411,0
V1A1H9,11.24383562,0.187671233,0
V1A1J1,11.24405479,0.186438356,0
V1A1J3,11.24408219,0.185369863,0
V1A1S9,11.24410959,0.186383562,0
V1A1J2,11.24427397,0.185260274,0
V1A1P6,11.24432877,0.188794521,0
V1A1S8,11.24441096,0.186520548,0
V1A1P5,11.24446575,0.188493151,0
V1A1H8,11.24468493,0.185589041,0
V1A1H6,11.24471233,0.187424658,0
V1A1T1,11.24482192,0.186630137,0
V1A1H7,11.24490411,0.185780822,0
V1A1P7,11.24490411,0.188027397,0
V1A1H5,11.24490411,0.189671233,0
V1A1P8,11.2449863,0.188328767,0
V1A1G9,11.24512329,0.187068493,0
V1A1H4,11.24515068,0.189616438,0
V1A1H1,11.24536986,0.187424658,0
V1A1G8,11.24545205,0.189369863,0
V1A1R1,11.24564384,0.188219178,0
V1A1G7,11.24567123,0.189616438,0
V1A1P9,11.24578082,0.187890411,0
V1A1G3,11.24613699,0.187506849,0
V1A1R2,11.24643836,0.187917808,0
V2J6G7,11.2470137,-0.780465753,0
V2J6H7,11.2500274,-0.777780822,0
V2J6W8,11.25476712,-0.726849315,0
V2J7A5,11.25706849,-0.765945205,0
V1R3S7,11.2579726,1.177315068,0
V1R4Y2,11.2579726,1.177315068,0
V2J6V7,11.25835616,-0.708465753,0
V1A2M8,11.26358904,0.194356164,0
V1A2M7,11.26482192,0.193643836,0
V1A2M6,11.2649863,0.193232877,0
V1A2M3,11.26556164,0.192465753,0
V2J6T1,11.2660274,-0.684465753,0
V2J7A8,11.26632877,-0.757972603,0
V1A2L7,11.2670137,0.187917808,0
V1A2L6,11.26728767,0.188547945,0
V1S0C5,11.27186301,0.146712329,0
V1S0B8,11.27241096,0.148219178,0
V1S0C3,11.27265753,0.147808219,0
V2G5M4,11.28117808,-1.109123288,0
V2J6W3,11.28843836,-0.70060274,0
V2J6W2,11.28884932,-0.699890411,0
V2J6W7,11.29057534,-0.70260274,0
V2J6V8,11.29117808,-0.697972603,0
V2J6W1,11.29238356,-0.7,0
V0E2L0,11.29317808,-0.096410959,0
V2J6S6,11.29326027,-0.690794521,0
V1P1K1,11.29339726,1.029369863,0
V2J6W4,11.29427397,-0.698630137,0
V2J3P7,11.29736986,-0.722876712,0
V2J3P5,11.29994521,-0.720712329,0
V2J3P8,11.30306849,-0.718849315,0
V2G4V6,11.3039726,-1.156712329,0
V2J6Y9,11.30405479,-0.694164384,0
V2G4V7,11.30583562,-1.15709589,0
V2G4V8,11.30824658,-1.157753425,0
V2J6Z1,11.30838356,-0.693726027,0
V2J6Z3,11.30947945,-0.69339726,0
V2J6Z2,11.31178082,-0.693643836,0
V0K1K0,11.31276712,-0.49630137,0
V2J5J2,11.31336986,-0.721041096,0
V2G4C6,11.31347945,-1.12260274,0
V2J6V9,11.31364384,-0.684821918,0
V2J1J4,11.31449315,-0.722739726,0
V2J1J5,11.31465753,-0.722520548,0
V2J3K7,11.31515068,-0.721287671,0
V2J5E4,11.31528767,-0.721424658,0
V2J1H4,11.31556164,-0.720931507,0
V2J1J7,11.31578082,-0.721643836,0
V2J1J6,11.31608219,-0.721534247,0
V2J3R5,11.31624658,-0.72090411,0
V2J5H5,11.3170137,-0.719835616,0
V2G4M9,11.31775342,-1.123972603,0
V2J1G7,11.31775342,-0.718465753,0
V2J1G6,11.31813699,-0.71830137,0
V2J1G8,11.31917808,-0.718657534,0
V2J3K6,11.32120548,-0.716876712,0
V2J6W6,11.32408219,-0.687260274,0
V1A3M7,11.32665753,0.222876712,0
V2J5T6,11.32827397,-0.661287671,0
V0N1K0,11.32838356,6.196657534,0
V2G3C7,11.32873973,-1.10890411,0
V2G3C8,11.32980822,-1.108986301,0
V2G3E1,11.33010959,-1.10909589,0
V2C0C9,11.3309863,0.398931507,0
V2J6N7,11.33282192,-0.659561644,0
V2J7H5,11.33476712,-0.712356164,0
V2J6W5,11.33520548,-0.672465753,0
V2J6E7,11.33547945,-0.675890411,0
V2J6K3,11.34142466,-0.679178082,0
V2J6Z7,11.34156164,-0.68139726,0
V2J1P9,11.34167123,-0.699315068,0
V2J1R1,11.34183562,-0.699287671,0
V2J4V1,11.3419726,-0.697232877,0
V2J4T2,11.342,-0.697123288,0
V2J6S4,11.34246575,-0.652191781,0
V2J1P8,11.34265753,-0.698575342,0
V2J1P7,11.34273973,-0.698383562,0
V2J6Z5,11.3429589,-0.677041096,0
V2J1K6,11.34336986,-0.697671233,0
V2J1K7,11.34378082,-0.697945205,0
V2J1N6,11.34419178,-0.696657534,0
V2J1N7,11.34487671,-0.697068493,0
V2J1N8,11.34490411,-0.697041096,0
V2J1N9,11.3449863,-0.697369863,0
V2J1M8,11.3450137,-0.695945205,0
V2J1M7,11.34506849,-0.695671233,0
V2J1N4,11.34512329,-0.696383562,0
V2J1P1,11.34515068,-0.697452055,0
V2J1N5,11.34531507,-0.696191781,0
V2J6S5,11.34542466,-0.653863014,0
V2J5Z5,11.34572603,-0.676849315,0
V2J1N1,11.34575342,-0.695589041,0
V2J1M9,11.3459726,-0.695260274,0
V2J1N3,11.346,-0.696520548,0
V2J1N2,11.34649315,-0.695753425,0
V2J4Z1,11.34668493,-0.696849315,0
V2J4T3,11.3469589,-0.69460274,0
V2J4T8,11.3470137,-0.695013699,0
V2J6S3,11.3470411,-0.662082192,0
V2J4T9,11.34709589,-0.695205479,0
V2J4T4,11.34726027,-0.695342466,0
V2J4T5,11.34756164,-0.695232877,0
V2J5B1,11.34794521,-0.695534247,0
V2J5G5,11.34824658,-0.693506849,0
V2J1M4,11.34832877,-0.695287671,0
V2J6A3,11.34841096,-0.694164384,0
V2C6S9,11.34843836,0.344,0
V2J1M5,11.34868493,-0.694630137,0
V2J1M6,11.34887671,-0.694356164,0
V2J5G4,11.34887671,-0.693150685,0
V2J5H7,11.3490137,-0.695260274,0
V2J1M3,11.34964384,-0.694712329,0
V2J5H1,11.34975342,-0.692219178,0
V2J1M2,11.34994521,-0.694657534,0
V2J5A6,11.35005479,-0.692575342,0
V2J5G7,11.35032877,-0.691972603,0
V2J1H9,11.35186301,-0.69260274,0
V2J5H2,11.35194521,-0.691945205,0
V2J1J1,11.35227397,-0.692410959,0
V0B2G1,11.35435616,-0.655534247,0
V2J6Z6,11.3570411,-0.668219178,0
V2G4W2,11.35786301,-1.140684932,0
V2J6T8,11.36235616,-0.656520548,0
V1C7H4,11.36249315,0.189589041,0
V2J5Z2,11.36320548,-0.660876712,0
V2J5Z3,11.36331507,-0.662630137,0
V2J5Z4,11.36334247,-0.662657534,0
V2J5Z1,11.36383562,-0.660657534,0
V1C7A2,11.36408219,0.147726027,0
V0E1N0,11.36490411,-0.197945205,0
V0N2V0,11.3650411,6.274465753,0
V2J5Z8,11.36646575,-0.659890411,0
V2J4H1,11.36663014,-0.635671233,0
V2J4W7,11.36668493,-0.634219178,0
V2J5Z9,11.36671233,-0.65969863,0
V2J5V2,11.36690411,-0.634520548,0
V2J4G9,11.36693151,-0.636465753,0
V0P1S0,11.36693151,5.283424658,0
V2J6B1,11.36723288,-0.636410959,0
V1C7A3,11.36756164,0.148082192,0
V2J4W4,11.36783562,-0.635835616,0
V2J5T7,11.36819178,-0.635506849,0
V2J6K4,11.36972603,-0.652657534,0
V2J5W6,11.37013699,-0.662986301,0
V2J5Z6,11.37030137,-0.659506849,0
V2J5Z7,11.37049315,-0.659479452,0
V2J3P6,11.37063014,-0.664219178,0
V2J6A1,11.37115068,-0.654630137,0
V2G5C9,11.37293151,-1.010958904,0
V2J3R1,11.37309589,-0.663232877,0
V2J3P4,11.37334247,-0.662356164,0
V2G5E1,11.37353425,-1.011205479,0
V2J3R2,11.37405479,-0.662493151,0
V2G5B9,11.37427397,-1.011205479,0
V2J6M9,11.37868493,-0.645808219,0
V2J1X4,11.3810137,-0.674493151,0
V2J2Y3,11.3810137,-0.674493151,0
V2J2Y4,11.3810137,-0.674493151,0
V2J2Y6,11.3810137,-0.674493151,0
V2J2Y7,11.3810137,-0.674493151,0
V2J3K1,11.3810137,-0.674493151,0
V2J3P2,11.3810137,-0.674493151,0
V2J3P3,11.3810137,-0.674493151,0
V2J3V3,11.3810137,-0.674493151,0
V2J3V4,11.3810137,-0.674493151,0
V2J7H4,11.38394521,-0.661342466,0
V1R4X4,11.3880274,1.282164384,0
V2J4M6,11.38832877,-0.634849315,0
V2J4M8,11.38841096,-0.633424658,0
V2J4R8,11.38884932,-0.63290411,0
V2J4L4,11.38958904,-0.635479452,0
V2J3Z7,11.38983562,-0.64109589,0
V2J4N9,11.39087671,-0.635506849,0
V2J4M5,11.39093151,-0.632328767,0
V2J6L6,11.3910411,-0.639616438,0
V2G4W4,11.39115068,-1.097808219,0
V2J4M4,11.39134247,-0.631945205,0
V2J4L5,11.39172603,-0.634547945,0
V2J4N7,11.39265753,-0.634767123,0
V2J4N6,11.39276712,-0.634356164,0
V1C7G8,11.39287671,0.309342466,0
V2J4P2,11.39331507,-0.633178082,0
V2J3Z4,11.39345205,-0.630164384,0
V2J3S4,11.39378082,-0.656356164,0
V2J3L4,11.394,-0.657150685,0
V2J5H6,11.39405479,-0.628191781,0
V2J4W1,11.39408219,-0.657342466,0
V2J3M4,11.39430137,-0.657643836,0
V2J5P9,11.39443836,-0.627890411,0
V2J4X3,11.39449315,-0.656520548,0
V2J4T1,11.39468493,-0.656082192,0
V2J1A4,11.39482192,-0.656630137,0
V2J3Z9,11.39484932,-0.639452055,0
V2J3M2,11.39487671,-0.656657534,0
V2J4P3,11.3950411,-0.630767123,0
V2J5S5,11.39526027,-0.630630137,0
V2J1G5,11.39558904,-0.657479452,0
V2J4X2,11.39589041,-0.655780822,0
V2J3Z8,11.39594521,-0.639506849,0
V2J3M1,11.396,-0.655589041,0
V2J4A4,11.39630137,-0.629342466,0
V2J4A5,11.39646575,-0.629041096,0
V1C6Z4,11.3970411,0.152547945,0
V2J4P5,11.39706849,-0.62309589,0
V2J3V6,11.39723288,-0.626684932,0
V2J4Z8,11.39731507,-0.623041096,0
V2J4H6,11.3979726,-0.623260274,0
V2J5A8,11.39810959,-0.621616438,0
V2J4H9,11.39816438,-0.620410959,0
V2J4A9,11.39824658,-0.627945205,0
V2J4H8,11.398328770000001,-0.620136986,0
V2J4H7,11.39835616,-0.622849315,0
V2J4A8,11.39849315,-0.62769863,0
V0A1J0,11.39931507,0.083260274,0
V2J3V7,11.39953425,-0.625315068,0
V2J3V8,11.40010959,-0.625232877,0
V2J4B2,11.40043836,-0.627178082,0
V2J4W9,11.40068493,-0.620657534,0
V2J7A1,11.40084932,-0.619589041,0
V2J4B1,11.40090411,-0.626684932,0
V2J5T8,11.40131507,-0.620712329,0
V2J4B3,11.40150685,-0.624136986,0
V2J4B4,11.40161644,-0.623753425,0
V2J4H5,11.40263014,-0.619863014,0
V2J5E1,11.40265753,-0.618273973,0
V2J4B7,11.4030137,-0.626328767,0
V2J4B6,11.40312329,-0.624054795,0
V2J4T7,11.40323288,-0.625972603,0
V2J4B8,11.40345205,-0.622520548,0
V2H1P1,11.40383562,0.438027397,0
V0B1W1,11.40389041,1.018191781,0
V2H1P2,11.40443836,0.438082192,0
V2J4L7,11.4050137,-0.618493151,0
V2J4L2,11.40517808,-0.620109589,0
V2J3V9,11.40526027,-0.621726027,0
V2H1P3,11.40545205,0.441972603,0
V2J5Y4,11.40605479,-0.617342466,0
V2J4L8,11.40715068,-0.617945205,0
V2H1P9,11.40731507,0.440328767,0
V2J4N3,11.40819178,-0.619835616,0
V2J4M3,11.40824658,-0.617506849,0
V2J4M2,11.40849315,-0.617835616,0
V2J4N2,11.40865753,-0.619150685,0
V2J4L1,11.40956164,-0.619561644,0
V2J4L3,11.4100274,-0.617917808,0
V2J4L9,11.41019178,-0.616246575,0
V2J4L6,11.41060274,-0.617506849,0
V2J4N5,11.41260274,-0.617616438,0
V2J4M7,11.41263014,-0.615671233,0
V2C5A9,11.4130137,0.40890411,0
V2C5V1,11.41416438,0.41060274,0
V2J7J3,11.41465753,-0.606630137,0
V2J7J4,11.41465753,-0.606630137,0
V0L1B0,11.41490411,-1.206219178,0
V2J4P1,11.41512329,-0.616794521,0
V0H1B0,11.41586301,0.693013699,0
V2J6E9,11.41624658,-0.61660274,0
V2J7J6,11.41624658,-0.604931507,0
V2C5H4,11.4170411,0.413890411,0
V2C6V5,11.41756164,0.407068493,0
V2C5H6,11.41810959,0.415150685,0
V2J4R1,11.42142466,-0.599643836,0
V2J4Y9,11.42230137,-0.601780822,0
V2J4W3,11.42249315,-0.60139726,0
V2J4P8,11.4230411,-0.600246575,0
V2J4P9,11.42367123,-0.6,0
V2J6N2,11.42380822,-0.608520548,0
V2J5R5,11.4240274,-0.597753425,0
V2J4P7,11.42427397,-0.600136986,0
V2J4P6,11.42449315,-0.600027397,0
V2J5B7,11.42539726,-0.599890411,0
V2J5S4,11.42539726,-0.599561644,0
V2J6R7,11.42561644,-0.598438356,0
V2J4A7,11.42575342,-0.600109589,0
V2J5A1,11.42583562,-0.601616438,0
V2J4A6,11.42591781,-0.601041096,0
V2J5Y8,11.42594521,-0.615068493,0
V2J5Y9,11.42665753,-0.614712329,0
V2J5E7,11.42679452,-0.614082192,0
V2J5E8,11.42679452,-0.578520548,0
V2J6R8,11.42715068,-0.597616438,0
V2J3P9,11.42747945,-0.61339726,0
V2J5V5,11.42778082,-0.614493151,0
V2J3X2,11.42821918,-0.599369863,0
V2J3X3,11.42830137,-0.599041096,0
V2J3S1,11.42832877,-0.613123288,0
V2J3R9,11.42854795,-0.61339726,0
V2J6R3,11.4290411,-0.63630137,0
V2J6R5,11.4290411,-0.63630137,0
V2J4C9,11.42947945,-0.597424658,0
V2G4X3,11.42986301,-1.068136986,0
V2J3W4,11.42994521,-0.600410959,0
V2J3W3,11.4299726,-0.600191781,0
V2J0A3,11.43005479,-0.576191781,0
V2J6N3,11.43054795,-0.602712329,0
V2J6J1,11.43082192,-0.635150685,0
V2J4B5,11.43106849,-0.597972603,0
V2J6J2,11.4319726,-0.632684932,0
V2J4Y7,11.43224658,-0.594356164,0
V2J6S1,11.43241096,-0.611808219,0
V2J4E2,11.43350685,-0.595561644,0
V2J3X5,11.43389041,-0.596273973,0
V2J3W6,11.43391781,-0.597178082,0
V2J3X4,11.43416438,-0.596191781,0
V2J3W5,11.43443836,-0.596849315,0
V2J3V5,11.43490411,-0.599506849,0
V2J4E1,11.43490411,-0.594219178,0
V2J4V5,11.43536986,-0.598986301,0
V2J3W1,11.43542466,-0.597863014,0
V2E2J9,11.43591781,0.387342466,0
V2J7H1,11.43632877,-0.619123288,0
V2J6J3,11.43663014,-0.632712329,0
V2J3T9,11.4369863,-0.597534247,0
V2J5K8,11.4369863,-0.597534247,0
V2E2M9,11.43720548,0.387424658,0
V2J5K7,11.43723288,-0.59660274,0
V2J4R4,11.43745205,-0.584410959,0
V2J4R3,11.43893151,-0.581506849,0
V2J7J1,11.4389589,-0.597945205,0
V2J4R2,11.43939726,-0.581479452,0
V2J4M9,11.43964384,-0.594657534,0
V1S1J9,11.44082192,0.291753425,0
V1S1W3,11.44178082,0.294027397,0
V2J5H8,11.44260274,-0.593150685,0
V2J4N1,11.44293151,-0.592410959,0
V1C7H1,11.44339726,0.207808219,0
V2J4K9,11.44413699,-0.591835616,0
V2J6A4,11.44424658,-0.610547945,0
V1S1N4,11.44430137,0.294958904,0
V1S1N1,11.44468493,0.292657534,0
V1S1V1,11.44468493,0.292657534,0
V1S1Y4,11.44468493,0.292657534,0
V2J3N7,11.4450411,-0.610082192,0
V2J3N9,11.44536986,-0.610767123,0
V2J3N8,11.44550685,-0.609589041,0
V1S1Y9,11.44605479,0.295205479,0
V1S1R7,11.44619178,0.29660274,0
V2J5B6,11.44624658,-0.566082192,0
V2J3N6,11.44632877,-0.609863014,0
V2J4N4,11.44673973,-0.590520548,0
V2G4W3,11.44682192,-1.059753425,0
V2J3N4,11.44756164,-0.607506849,0
V2J3S5,11.44772603,-0.592465753,0
V2J3N5,11.448,-0.607616438,0
V2J3S6,11.4480274,-0.591369863,0
V0B2J0,11.44810959,0.027205479,0
V2J5B5,11.44871233,-0.566958904,0
V2J5V9,11.44958904,-0.564876712,0
V2J5G6,11.44989041,-0.562027397,0
V2J4A2,11.45010959,-0.590821918,0
V2J4A1,11.45019178,-0.589260274,0
V2J4A3,11.45046575,-0.588986301,0
V2J3T5,11.45189041,-0.588465753,0
V2J5V4,11.452,-0.587068493,0
V2J5R1,11.45210959,-0.58709589,0
V1C6Z9,11.45317808,0.209205479,0
V0A1P0,11.45364384,0.147452055,0
V1E1X7,11.45449315,1.172356164,0
V2J6N6,11.45657534,-0.561342466,0
V2J3T7,11.45871233,-0.58509589,0
V2J3G2,11.45953425,-0.586356164,0
V2J3C5,11.45956164,-0.585287671,0
V2J3C6,11.45958904,-0.585726027,0
V2J6G4,11.45969863,-0.551013699,0
V2J3G5,11.46019178,-0.58739726,0
V2J3C2,11.46019178,-0.586438356,0
V2J3G3,11.46049315,-0.585726027,0
V2J3C4,11.46052055,-0.586136986,0
V2J3B6,11.46060274,-0.584794521,0
V2J3B5,11.46073973,-0.584465753,0
V2J3C3,11.4609863,-0.586931507,0
V2J6G3,11.46109589,-0.550383562,0
V2J3A7,11.46115068,-0.583616438,0
V2J6K5,11.46126027,-0.581890411,0
V2J3G6,11.46139726,-0.586082192,0
V2J3H1,11.46145205,-0.587260274,0
V2J6J5,11.46147945,-0.613068493,0
V2J3A8,11.46147945,-0.583808219,0
V2J3G4,11.46153425,-0.584,0
V2J6K6,11.46172603,-0.582986301,0
V2J3B4,11.46178082,-0.584931507,0
V2J5Y1,11.46180822,-0.560767123,0
V2J3B3,11.4619726,-0.585260274,0
V2J3H2,11.462,-0.586684932,0
V2J3G7,11.462,-0.585863014,0
V2J5A9,11.46208219,-0.561479452,0
V2J3A6,11.46257534,-0.58430137,0
V2J4Y6,11.46263014,-0.583945205,0
V2J3B1,11.46271233,-0.586931507,0
V2J3G8,11.46276712,-0.585123288,0
V2J3G9,11.46284932,-0.585232877,0
V2J5M1,11.4650411,-0.588383562,0
V2J4S1,11.46515068,-0.585780822,0
V2J5L2,11.4670411,-0.585808219,0
V2J5L1,11.46709589,-0.585589041,0
V2J5M2,11.46734247,-0.585260274,0
V2J5L8,11.46745205,-0.58539726,0
V2J5L9,11.46756164,-0.584493151,0
V2J4S9,11.468,-0.584191781,0
V2J5M4,11.4680274,-0.584054795,0
V2J5M3,11.4680274,-0.584,0
V2J5L4,11.46819178,-0.585972603,0
V2J5L3,11.46852055,-0.585671233,0
V2J6C1,11.47372603,-0.580684932,0
V2J3X6,11.4750137,-0.554739726,0
V2J1K5,11.47520548,-0.589808219,0
V2J4H3,11.47528767,-0.551835616,0
V2J1K4,11.47578082,-0.589287671,0
V2J4H4,11.476,-0.551424658,0
V2J5W2,11.47621918,-0.587945205,0
V2J1S5,11.47693151,-0.586739726,0
V2J1S4,11.47715068,-0.586520548,0
V2J4C6,11.47731507,-0.553041096,0
V2J1T4,11.47769863,-0.584876712,0
V2J1T3,11.47791781,-0.584821918,0
V2J1T1,11.47827397,-0.585123288,0
V2J1V2,11.47838356,-0.584027397,0
V2J1T2,11.47843836,-0.584794521,0
V2J1K3,11.47865753,-0.586739726,0
V2J5B3,11.47871233,-0.585589041,0
V2J1S3,11.4789863,-0.585205479,0
V2J1S2,11.47912329,-0.583945205,0
V2J6J4,11.47942466,-0.596054795,0
V2J5T9,11.47953425,-0.552,0
V2J1K1,11.47983562,-0.585534247,0
V2J1S8,11.47986301,-0.584246575,0
V2J7A3,11.4799726,-0.549945205,0
V2J5S3,11.48,-0.550356164,0
V2J1T8,11.48016438,-0.582986301,0
V2J1S9,11.48063014,-0.583589041,0
V2J4R9,11.48131507,-0.549616438,0
V2J5R8,11.48131507,-0.549616438,0
V2J5S1,11.48131507,-0.549616438,0
V2J5S2,11.48131507,-0.549616438,0
V2J1R9,11.48167123,-0.582383562,0
V2J1L5,11.48172603,-0.584794521,0
V2J1S7,11.48219178,-0.582164384,0
V2J1J9,11.48235616,-0.582794521,0
V2J4V9,11.48241096,-0.58309589,0
V2J0A8,11.48268493,-0.58295890400000006,0
V2J6Z8,11.48276712,-0.550109589,0
V2J1L8,11.48336986,-0.584465753,0
V2J3A9,11.48386301,-0.564246575,0
V2J7A4,11.48410959,-0.549232877,0
V2J4K7,11.4850137,-0.542082192,0
V2J4K8,11.48528767,-0.542958904,0
V2J4J1,11.48561644,-0.544219178,0
V2J4J2,11.48575342,-0.544082192,0
V2J4J3,11.48723288,-0.545260274,0
V2J4K3,11.48745205,-0.542657534,0
V2J4K4,11.48750685,-0.542383562,0
V2J4J7,11.48832877,-0.542739726,0
V2J4K2,11.48846575,-0.541561644,0
V2J4J9,11.48928767,-0.542356164,0
V2J4J8,11.49008219,-0.542027397,0
V2J4K1,11.49008219,-0.54169863,0
V2J4J6,11.49238356,-0.543013699,0
V2J4J5,11.49263014,-0.543643836,0
V2J6G2,11.49293151,-0.534,0
V2J6A7,11.49652055,-0.533863014,0
V2J2Y5,11.49786301,-0.56309589,0
V2J5K4,11.49873973,-0.527534247,0
V2J6S2,11.49909589,-0.527506849,0
V2J4Z5,11.49942466,-0.526547945,0
V2J4Y5,11.49942466,-0.525068493,0
V2J4X5,11.49961644,-0.525589041,0
V2J6A8,11.49991781,-0.524821918,0
V2J4Y2,11.50082192,-0.526520548,0
V2J1Z9,11.50084932,-0.564657534,0
V2J5J9,11.50087671,-0.524164384,0
V4Z1C2,11.5009589,3.128767123,0
V2J1Z8,11.50123288,-0.564082192,0
V2J4W6,11.50131507,-0.523753425,0
V2J6R9,11.50136986,-0.558575342,0
V1A3M8,11.50136986,0.362438356,0
V2J4Y3,11.50142466,-0.525945205,0
V2J4W5,11.50147945,-0.52490411,0
V2J4Y4,11.50156164,-0.52509589,0
V1A3M9,11.50249315,0.360712329,0
V2J5Y2,11.5029863,-0.525589041,0
V2J4Z9,11.50306849,-0.523123288,0
V1A3K9,11.50320548,0.362383562,0
V2J4G4,11.50591781,-0.523424658,0
V2J4G8,11.50613699,-0.521342466,0
V2J4G7,11.50616438,-0.52139726,0
V2J4G5,11.50627397,-0.522191781,0
